ID,DUP,First Name,Last Name,Marital Status,Race,DOB,SSN,Income,Credit Card Number,City,ZIP Code,Telephone Number
5748,0,Nathan,Weetra,Married,White,8/1/1982,345-81-5173,69008.9,4589 3094 3375 9799,Austin,78710,401-176-2352
5749,0,Christian,Buhagiar,Never Married,White,9/11/1983,600-37-5004,20002.8,7698 8385 7408 3434,Austin,78653,848-179-0736
5750,0,Charlotte,Reid,Widowed,White,12/15/1974,635-13-0748,93806.9,5417 2313 7643 5762,Austin,73344,323-859-2427
5751,0,Aidan,Donetzkow,Never Married,White,9/20/1980,617-06-9501,86682.6,1389 8430 4273 7959,Austin,78709,808-755-6939
5752,0,Mitchell,Lante,Never Married,Black,7/26/1971,238-46-5147,34221,3416 7164 5423 7575,Austin,78702,407-272-5790
5753,0,Michael,Ryan,Married,White,6/21/1950,585-59-7119,291139,8523 7434 9591 9757,Austin,78712,856-964-3469
5754,0,Annabel,Mainsbridge,Never Married,Black,7/21/1993,147-60-3389,57254.4,3365 9852 9796 7269,Austin,73344,828-191-2838
5755,0,April,Matthews,Never Married,White,3/30/1973,606-64-0517,25105.6,0407 1403 0923 5677,Austin,78701,276-826-8486
5756,0,Chase,Mcgregor,Never Married,White,6/20/1971,621-84-8692,59643,7150 5606 2483 1283,Austin,78714,813-409-1134
5757,0,Kiria,Farnham,Married,Hispanic,7/29/1951,089-94-2399,45687.9,4363 4753 9874 8024,Austin,78714,404-398-7368
5758,0,Isabel,Humphreys,Never Married,White,1/27/1981,225-47-9849,58763.4,7077 1801 6322 5166,Austin,78715,201-055-9130
5759,0,Mikayla,White,Widowed,Asian,7/18/1979,044-46-7660,25524.4,9905 7639 7633 3572,Austin,78708,813-971-3578
5760,0,Isabella,Greiveson,Married,Hispanic,2/1/1956,076-11-9690,120607.9,1752 9581 6154 4133,Austin,78712,629-097-7315
5761,0,Josephine,Slape,Married,White,7/14/1988,176-73-6748,84135.1,5064 4676 7235 7147,Austin,73344,617-431-5859
5762,0,Rosie,Paterson,Divorced,White,7/13/1962,380-95-7804,160319.5,4923 9745 0811 7245,Austin,78711,971-558-4571
5763,0,Laetitia,Shepherd,Never Married,Asian,9/6/1952,530-33-5837,87610.6,3437 7441 5323 4301,Austin,78712,626-836-5405
5764,0,Chloe,Hoang,Divorced,Hispanic,1/13/1973,543-07-9749,88972.4,5064 7788 8260 1092,Austin,73301,985-292-8202
5765,0,Hannah,Campbell,Never Married,Black,7/1/1952,298-67-5194,27909.2,0455 4426 2986 3488,Austin,78709,623-453-9003
5766,0,Paige,Balmain,Divorced,White,4/4/1994,682-72-8709,49231.7,3299 8445 9225 8949,Austin,73301,334-758-2857
5767,0,Amaya,Burford,Married,White,8/3/1947,235-62-1733,34732.8,4538 5189 4366 3418,Austin,78652,719-327-9087
5768,0,Cassandra,Nizynski,Married,White,9/13/1962,564-25-3730,71023.5,2859 0131 5514 2491,Austin,78709,337-940-0747
5769,0,Brock,Mcgregor,Married,White,4/4/1954,008-26-5390,153377.4,9151 8493 3379 4976,Austin,78653,347-385-9748
5770,0,Michael,Ongkiko,Divorced,Black,3/17/1960,251-56-1260,73706.7,7815 4591 5851 1316,Austin,78715,256-568-5880
5771,0,Alysha,Petersen,Never Married,Asian,10/17/1989,015-67-2238,41144.2,2314 7851 3591 2954,Austin,78710,978-744-6389
5772,0,Ashton,Campbell,Never Married,Hispanic,11/24/1980,488-43-0897,34581,5305 4853 8883 2413,Austin,78709,701-350-9916
5773,0,Lily,Clarke,Married,Hispanic,10/10/1977,034-07-0864,45398,0007 6926 7843 4585,Austin,78715,507-798-2444
5775,0,Thomas,Moody,Widowed,White,3/12/1976,033-78-4664,61946.4,2127 3642 8171 6753,Austin,78713,602-483-3559
5776,0,Benjamin,Shepherd,Married,Others,5/18/1972,468-80-0086,57819.3,0621 2214 2819 3343,Austin,78712,402-266-5812
5777,0,Logan,Easling,Widowed,Hispanic,3/14/1979,616-17-9263,76362.4,7061 1080 0403 0776,Austin,78701,620-071-3978
5778,0,Georgia,Mendrin,Married,Hispanic,8/13/1997,413-05-3035,212857.8,2966 2774 1088 5718,Austin,78703,218-791-9022
5779,0,Michael,Bivone,Never Married,Hispanic,3/7/1967,424-10-7556,22968.6,1514 4095 3743 9439,Austin,78715,215-097-1372
5780,0,Erin,Wardle,Never Married,White,11/24/1966,319-25-2700,38294.5,6548 5121 2313 8264,Austin,78710,781-954-6984
5781,0,Marcus,Nowlan,Divorced,White,1/26/1953,332-85-8365,63849.8,5621 0986 5938 8705,Austin,78704,404-732-3758
5783,0,Alexandra,Bishop,Married,White,5/14/1964,162-88-6337,115197.6,6027 9373 8501 7399,Austin,78712,859-105-0904
5784,0,Shona,Pride,Married,White,8/28/1965,296-77-1661,93122.5,6067 0429 9095 4434,Austin,78613,814-861-3676
5785,0,Olivia,Hingston,Never Married,Black,7/17/1993,312-33-3371,84264.3,6503 8549 2880 6021,Austin,78705,220-888-9594
5786,0,Bailey,Laverick,Never Married,White,6/10/1955,485-41-1614,119565.9,7888 4349 0473 7321,Austin,78711,517-936-6621
5787,0,Alexandra,George,Married,White,4/13/1948,223-23-6725,72910.7,8017 6701 2430 4844,Austin,78715,938-718-1015
5788,0,Harrison,Lipinski,Married,White,3/5/1979,191-99-6960,98823.1,2128 9152 5918 4781,Austin,78714,407-741-5855
5789,0,Katie,Lombardi,Married,White,7/12/1970,532-09-0944,55969.1,0154 0737 6235 4300,Austin,78653,978-950-2333
5790,0,Hunter,Paterson,Never Married,Hispanic,2/28/1956,462-65-2529,20429.1,1236 3051 3722 6806,Austin,78713,912-155-2333
5791,0,Madeline,Blackwell,Never Married,White,8/26/1994,399-05-4555,80223.8,2360 7640 2261 4937,Austin,78709,706-543-2429
5792,0,Daniel,Tidey,Never Married,Black,10/1/1961,120-46-0053,34966.9,4012 7175 3505 3363,Austin,78653,360-096-3540
5793,0,Liam,Madigan,Married,White,7/3/1948,351-65-6435,21806.9,6131 8644 3357 9248,Austin,78710,629-555-2290
5794,0,Tia,Thorpe,Widowed,Others,2/20/1991,050-23-2620,99964.5,4964 3498 0864 5200,Austin,78701,567-829-8603
5795,0,Heather,Dhondee,Divorced,White,10/8/1967,728-42-7650,97157.5,9432 7906 3166 0114,Austin,78653,203-607-2849
5796,0,Keely,Manthorpe,Never Married,White,4/5/1952,078-42-6857,97302.1,1915 0577 2224 6273,Austin,78705,937-393-3274
5797,0,Joshua,Clutterbuck,Widowed,Asian,4/29/1962,524-28-1026,73187.9,2409 5957 2262 5861,Austin,78708,364-369-7566
5798,0,Tiarna,Bunt,Divorced,Black,10/13/1975,200-74-0564,30439.1,6241 7340 8294 6422,Austin,78715,272-404-8142
5799,0,Lachlan,Blake,Divorced,White,9/13/1974,268-67-4014,156146.5,4076 3132 3918 0404,Austin,78709,323-754-8347
5800,0,Timothy,Stubbs,Never Married,White,3/22/1958,205-95-6653,21555.9,4410 8159 2842 0891,Austin,78710,406-748-6493
5801,0,Mikaela,Albertini,Never Married,White,12/3/1990,329-26-6213,79810,5430 7190 9183 4141,Austin,73344,740-263-6808
5802,0,Alisha,Tu,Never Married,Asian,10/19/1985,221-78-7988,95630.4,0596 0878 3010 9433,Austin,73301,952-501-4577
5803,0,Tegan,Hinchey,Never Married,White,5/5/1951,129-07-8581,63049.4,4751 6214 7348 8077,Austin,78701,616-471-4567
5804,0,Henry,Minter,Never Married,White,10/1/1959,678-11-9786,32186,4092 2305 9740 1376,Austin,78712,773-162-1306
5805,0,Elle,Webb,Married,White,5/2/1993,251-36-0339,113205.9,9774 2118 9282 2078,Austin,78713,908-303-3770
5806,0,Felicity,Milwright,Married,White,9/26/1961,090-19-6023,62702.1,7009 1813 9536 7916,Austin,78708,336-435-4501
5807,0,Dayna,Bordin,Married,Hispanic,4/14/1955,330-98-7511,94313.4,1023 3731 7185 8447,Austin,78709,305-580-3140
5808,0,John,Mcsporran,Married,Hispanic,10/3/1963,299-59-7517,67467.5,6808 6179 4430 8027,Austin,78708,508-691-2807
5809,0,Tahlia,Spicer,Married,Asian,4/22/1962,640-51-0908,43861,2300 3944 9719 6571,Austin,78703,417-206-1486
5810,0,Kyle,Scrimgeour,Married,White,6/1/1977,191-92-1028,47881.4,7111 1930 0030 5871,Austin,78709,870-652-2766
5811,0,Tabitha,Campbell,Married,White,5/15/1960,546-73-1894,61018.1,3070 4844 7843 2616,Austin,78701,330-112-4597
5813,0,Isabelle,Green,Never Married,White,11/10/1981,694-81-3582,35072.2,4528 1802 2848 4501,Austin,78653,540-031-7769
5814,0,Jaxson,Carger,Married,White,7/1/1992,299-67-4289,54468.2,1692 1383 1463 8354,Austin,78711,517-843-7716
5815,0,Lauren,Gascoigne,Widowed,White,10/8/1965,344-99-4340,123100.6,0395 8621 9173 7485,Austin,78708,661-344-1216
5816,0,Samuel,Rivas,Never Married,Hispanic,6/28/1960,636-19-3256,63488.8,8689 0660 2985 8539,Austin,78701,971-177-6315
5817,0,Laura,Bishop,Married,Asian,8/13/1967,488-30-9996,56317,7559 5262 4057 5980,Austin,78708,303-429-9335
5818,0,Marcus,Fitzimons,Widowed,Black,11/5/1948,140-43-5905,31546.9,5044 6457 9041 5973,Austin,78709,860-423-1938
5819,0,Amelia,Pesch,Married,White,2/15/1997,535-09-4527,40728.8,8476 1501 3314 8581,Austin,78714,732-644-5411
5820,0,Oliver,Boxer,Married,White,7/22/1974,295-06-2380,58648.7,2559 5962 1473 6904,Austin,78703,303-676-9697
5821,0,Lucy,Nguyen,Married,White,8/10/1965,690-11-1483,172966.9,0811 8639 5416 1808,Austin,78704,516-344-5687
5822,0,Lily,Waller,Married,Black,7/17/1992,436-41-3466,53032.7,4442 9468 5977 0401,Austin,78708,302-031-8651
5823,0,Imogen,Cruttenden,Married,White,10/22/1970,335-24-9750,41592.5,2580 2646 5547 6916,Austin,78709,308-370-6681
5824,0,Cooper,Howie,Married,White,1/22/1960,651-68-6528,52346.6,8894 7978 4318 2547,Austin,78653,706-478-2791
5825,0,Ethan,Quilty,Never Married,American Indian-Alaska Native,11/22/1949,360-70-7062,62822.6,6439 5332 1947 6821,Austin,78702,220-321-4565
5828,0,Emiily,Mahon,Married,Hispanic,5/26/1959,184-04-2772,108313,5614 0459 7618 9332,Austin,78613,626-446-0236
5830,0,Tarnee,Leon,Widowed,White,4/17/1981,096-97-7661,92807.3,9460 2635 3997 4104,Austin,78704,509-444-8105
5831,0,Madison,Frahn,Married,Black,4/25/1970,448-94-3489,67543.8,8834 1066 1247 8186,Austin,73344,628-717-3504
5832,0,Jack,Noble,Divorced,White,3/9/1987,345-65-4499,55468.1,0770 5044 9102 1430,Austin,78613,925-572-6043
5833,0,Jacob,Bazley,Never Married,Hispanic,8/15/1963,303-83-6217,55847,9371 5028 3059 5231,Austin,78711,959-565-6472
5834,0,Melanie,Rothe,Married,Asian,5/28/1959,530-47-9213,34688.5,5324 3989 5796 2288,Austin,78712,801-776-3957
5835,0,Isabella,Nevin,Divorced,White,11/28/1969,355-94-3199,125066.9,8814 1864 2814 1432,Austin,78617,626-506-2637
5836,0,Caitlin,Bowerman,Widowed,White,3/16/1949,026-97-0006,184747,5818 3755 2784 5132,Austin,78613,973-102-8035
5837,0,Caitlin,Ayres,Married,White,1/3/1988,654-65-3314,214824.2,8914 4199 6419 4145,Austin,78652,434-607-6997
5838,0,Nicholas,Hand,Married,White,9/25/1976,175-96-5239,289417.4,5967 0807 7145 0677,Austin,78660,718-947-4995
5839,0,Jessica,Weller,Married,Hispanic,2/25/1957,475-97-6561,20110,9117 7611 9801 3731,Austin,78703,803-233-7958
5840,0,Thomas,Wardle,Widowed,White,1/22/1996,284-95-5796,82272.9,0336 4067 8157 4666,Austin,73301,669-981-8288
5841,0,Kaitlyn,Howie,Married,White,7/23/1980,620-22-4190,65497.4,0399 4677 1083 8844,Austin,73301,585-013-6524
5842,0,Lachlan,Hinchey,Married,White,12/5/1947,313-62-6997,81837.9,7876 2819 8644 6343,Austin,78714,609-763-6576
5843,0,Stirling,Shadbolt,Never Married,White,7/14/1961,631-96-1018,248838.5,5694 5293 3434 6351,Austin,78711,430-218-6814
5844,0,Alyssa,Gold,Never Married,Hispanic,8/9/1965,598-35-5468,165394.4,2636 1225 5430 6628,Austin,73344,651-966-2111
5845,0,Lushia,Green,Never Married,White,1/28/1997,331-67-7896,45773.8,1575 6638 9560 4836,Austin,78660,908-874-7847
5846,0,Tansy,Graue,Never Married,White,10/10/1989,082-17-8267,114977.7,1830 7941 3088 4182,Austin,78708,623-502-0735
5848,0,Teileah,Teunissen,Widowed,White,3/2/1953,651-73-7597,63784.6,0284 9929 4439 5948,Austin,78710,914-382-6452
5849,0,Aiden,Georgievski,Married,White,2/4/1963,282-31-7958,57935.3,3294 9666 6906 8846,Austin,78712,479-978-6923
5850,0,Emiily,Reid,Divorced,White,1/7/1949,116-74-2451,90881.2,5833 4970 3675 9724,Austin,78703,806-017-9292
5851,0,Imogen,Berzel,Married,White,4/17/1980,191-44-0805,60769.5,4601 8187 2093 5642,Austin,73301,636-230-0751
5852,0,Samantha,Carbone,Never Married,White,3/18/1957,110-09-3139,69238.5,3196 1515 4566 0640,Austin,78704,951-732-7298
5853,0,Finn,Webb,Married,Hispanic,1/6/1978,425-32-1360,162678.8,7056 9887 9452 8182,Austin,78703,806-244-6489
5854,0,Ryleh,Mccarthy,Married,White,1/16/1975,573-29-9125,69283.1,4233 9563 9313 7808,Austin,78709,567-053-9192
5856,0,Kai,Borges,Married,Hispanic,1/5/1959,029-66-0157,93862.2,8476 4410 2191 4459,Austin,78710,612-028-1757
5857,0,Ethan,Wilkins,Married,White,6/1/1988,581-50-2676,26907.4,9181 7531 7699 5698,Austin,78653,702-455-0821
5858,0,William,Thorpe,Never Married,Asian,3/8/1985,267-89-8486,50795.8,7519 9786 8123 8817,Austin,78705,959-050-1190
5859,0,Nicholas,Mason,Married,Hispanic,2/7/1969,506-23-2709,79177,5707 3059 4758 6366,Austin,73344,346-647-6521
5860,0,Madeline,Patience,Divorced,White,10/30/1957,073-26-1000,63633.2,0667 6266 1868 1415,Austin,78708,910-123-1693
5861,0,Kaitlyn,Campbell,Never Married,Hispanic,5/14/1965,555-85-2914,83865.3,6603 2577 8977 2714,Austin,78653,646-497-9761
5862,0,Amy,Vincent,Married,White,12/24/1952,490-65-5176,189376.1,7779 3497 6470 4515,Austin,78701,469-384-4635
5863,0,Zack,Mcgregor,Married,Hispanic,2/3/1972,722-19-5072,143854.6,7451 4096 1196 2493,Austin,78712,308-144-1046
5864,0,Arabella,Limbert,Married,Others,4/26/1993,275-89-1348,30323.8,8390 1583 7026 0301,Austin,78710,229-114-9930
5865,0,Kale,Bowerman,Never Married,Hispanic,5/30/1955,605-56-6521,43306.7,6297 3744 8712 6958,Austin,78701,832-060-0082
5866,0,Luke,Delacy,Never Married,White,9/19/1987,574-47-0660,59036,3917 4167 2014 7387,Austin,78652,903-008-4033
5867,0,Ella,George,Widowed,White,1/24/1997,638-99-7046,303701.5,8020 0933 5798 4759,Austin,78713,816-294-0795
5868,0,Ruben,Hoffman,Never Married,White,12/3/1983,678-60-6631,74487.5,6254 3080 2864 2235,Austin,78660,757-282-5473
5869,0,Joe,Kernutt,Married,White,9/21/1952,595-52-0241,99846.2,3486 2673 7802 6529,Austin,78613,339-921-1232
5870,0,Jack,Mason,Married,White,1/8/1992,606-72-0009,37437.7,8947 6034 4875 1580,Austin,78652,641-714-5518
5871,0,Hannah,Clarke,Married,White,9/10/1996,714-28-5012,70468,8128 9920 2177 3150,Austin,78701,430-481-1643
5872,0,Lucy,Brock,Married,White,7/4/1969,295-68-6422,93176.7,6211 6397 0401 6756,Austin,78703,626-578-0182
5873,0,Kaitlin,Fauser,Married,White,4/8/1977,119-20-5941,75837.3,4147 6589 6855 7273,Austin,78702,312-616-7176
5874,0,Joshua,Zimmermann,Married,White,1/1/1992,674-83-3442,19192.9,6029 7441 4100 8910,Austin,78701,913-276-2238
5875,0,Jai,Campbell,Never Married,White,1/15/1950,372-73-2256,73855.3,3821 5615 0666 2009,Austin,78653,534-591-1872
5876,0,Jack,Ryan,Married,American Indian-Alaska Native,11/20/1987,082-95-3752,99242.9,6881 2191 9661 3066,Austin,78701,231-921-0409
5877,0,Ethan,Luckman,Married,White,2/18/1990,482-69-5289,48940.6,9598 8587 2366 5931,Austin,78705,661-184-2070
5878,0,Ryan,Vincent,Never Married,White,12/8/1972,688-06-7956,71237.5,3501 9091 1247 2194,Austin,78702,330-576-6669
5879,0,Jemima,Padbury,Never Married,White,11/23/1950,203-83-3219,205045.5,8898 8043 3529 3768,Austin,78709,386-034-7303
5880,0,Kyle,Rachwal,Never Married,Hispanic,10/2/1987,673-81-2146,196628.4,5013 5056 7352 5734,Austin,78713,971-508-0294
5881,0,Sean,Parmakli,Never Married,White,7/23/1990,307-84-0933,97930.4,5169 2116 2190 9409,Austin,78709,413-747-0589
5882,0,Maya,Paine,Never Married,White,11/14/1964,372-86-8166,47801.8,2014 1759 9493 0338,Austin,78712,334-580-8387
5883,0,Zoe,Neville,Never Married,White,6/12/1994,078-12-2266,21169.7,1688 3905 5960 2010,Austin,78703,623-669-4476
5884,0,Lewis,Manos,Married,Hispanic,1/16/1988,416-07-8109,91206.5,0404 7249 3882 5844,Austin,78715,802-093-3181
5885,0,Jayden,Grgurovic,Married,White,7/15/1949,231-51-9919,26619.1,0556 5477 6682 0576,Austin,78703,646-343-0865
5886,0,Zara,Havelberg,Never Married,Black,10/15/1966,713-22-4795,30912.2,8900 3191 7739 0839,Austin,78710,248-241-0396
5887,0,Julia,Milburn,Divorced,Black,4/5/1959,171-47-2138,10211.6,9939 1264 8738 5080,Austin,73344,262-322-0800
5888,0,Chelsea,Arragon,Married,White,6/8/1952,007-94-1972,78320,5353 8778 2234 6822,Austin,78715,304-840-5609
5889,0,Jack,Ziersch,Never Married,Black,8/30/1947,634-52-6771,46211.2,9715 4892 8210 8659,Austin,78708,773-387-6495
5890,0,Baxter,Geue,Married,White,10/19/1996,396-37-5742,46056.5,6668 1512 1410 3851,Austin,78709,501-306-2699
5891,0,Kadin,Matthews,Married,Hispanic,4/6/1983,673-37-0713,33618.5,0071 7315 9269 0521,Austin,78711,310-347-2809
5892,0,Victoria,Ollett,Married,Hispanic,7/6/1965,152-58-3971,280502,9778 8416 4407 7036,Austin,78709,256-475-8808
5893,0,Amy,Musolino,Never Married,Hispanic,11/18/1979,243-47-4880,93666.4,1366 3780 0675 9667,Austin,78703,785-537-2204
5894,0,Fergus,Nguyen,Married,White,7/6/1991,349-62-5760,154566.1,0660 0751 3016 7754,Austin,78708,386-305-7009
5895,0,Destynii,Burnell,Widowed,White,12/18/1955,618-24-0659,85703,5146 7802 8498 6373,Austin,78613,201-275-4339
5896,0,Stephanie,Block,Married,White,1/15/1955,081-35-5743,21577.9,3798 3839 0271 1625,Austin,78708,804-812-8646
5897,0,Aidan,Rafanelli,Never Married,Black,6/30/1977,399-05-6759,107259.5,9908 6885 7035 6348,Austin,78652,302-042-4123
5898,0,Madeline,Sette,Never Married,White,10/2/1953,048-71-6270,74097.4,3639 0863 7097 8463,Austin,78704,860-690-5661
5899,0,Cameron,Eglinton,Married,Hispanic,8/24/1957,492-28-4834,265083.1,5136 3471 4132 3089,Austin,78613,801-287-4312
5901,0,Charlotte,Forbes-ewan,Married,White,3/25/1992,576-64-1337,38224.3,3391 1241 4002 8822,Austin,78711,251-880-1358
5902,0,Alysha,Brock,Married,Black,6/9/1951,313-30-8715,71284.3,9553 9368 7436 8219,Austin,78703,440-512-0415
5903,0,Grace,Berry,Married,Hispanic,8/26/1956,295-20-5286,24688.6,8274 6025 3869 4454,Austin,78702,920-883-5376
5904,0,Wilson,White,Married,Others,1/4/1978,162-07-7433,112337.6,8790 5665 7111 1668,Austin,78617,872-153-0492
5905,0,Jesse,Rawlings,Never Married,White,8/30/1952,175-22-5730,20984.3,6061 5097 9738 6246,Austin,73301,520-944-8544
5906,0,Jacqueline,Mason,Never Married,White,7/15/1994,176-42-4588,40987.8,4162 7118 4617 5706,Austin,78712,207-979-6133
5907,0,Bella,Bradshaw,Never Married,White,12/25/1997,421-04-4530,36493.6,7879 2241 2429 0228,Austin,73344,757-618-3605
5908,0,Harrison,Culbertson,Widowed,White,10/16/1973,026-10-4339,25381.8,9531 7943 5125 3131,Austin,78711,678-519-0508
5909,0,Ella,Manskey,Divorced,Black,12/6/1951,722-01-8865,102144.3,3353 0165 0546 5458,Austin,78708,717-932-9777
5910,0,Charlotte,Whiteley,Never Married,White,4/1/1970,694-85-9103,69668.6,7831 3238 6111 0318,Austin,78653,219-811-5788
5911,0,Rebekah,Maizen,Married,White,7/27/1960,177-90-3640,83672.1,2910 6451 5386 4856,Austin,73344,503-258-2422
5912,0,Tyrone,Hyland,Widowed,Hispanic,11/7/1987,229-62-2487,52406.1,6949 9695 8283 8996,Austin,78653,949-922-4518
5913,0,Kirra,Humphreys,Divorced,Black,1/29/1991,621-97-3440,154682.5,5071 8078 1668 0089,Austin,78711,251-187-7628
5914,0,Cameron,Hondrovasilopoulos,Married,White,11/11/1969,258-89-7420,98824.3,8947 2273 5979 5097,Austin,78705,859-585-8867
5915,0,Xanthe,Braddy,Never Married,White,7/27/1996,548-69-8594,49932.1,8155 5476 8594 6565,Austin,73344,669-626-6337
5916,0,Adam,White,Never Married,White,6/12/1961,602-36-6571,91949.8,1347 2885 2446 1617,Austin,78708,646-990-6895
5917,0,Emiily,Nguyen,Married,White,4/20/1953,274-80-8182,27465.4,9816 7866 5303 1476,Austin,78708,442-048-0356
5918,0,Katelyn,Clarke,Never Married,Black,3/6/1975,709-47-0080,23354.7,4895 5903 0539 7500,Austin,78701,714-854-3747
5919,0,Kyle,Berryman,Divorced,White,5/21/1951,337-67-9336,87165.9,3077 5272 4871 8121,Austin,78703,478-848-3492
5920,0,Alisha,Mcneill,Never Married,Black,8/2/1954,482-21-1710,83853.9,4599 6544 4613 7043,Austin,78714,941-309-7373
5921,0,Macey,Mercorella,Never Married,White,10/15/1978,338-95-1653,20539.5,8432 1126 9378 2487,Austin,73344,706-675-9456
5922,0,Hudson,Ryan,Married,White,10/25/1981,518-50-8257,56583.2,5521 1950 7696 9889,Austin,78713,850-464-3148
5923,0,Emma,Wiseman,Married,White,2/17/1988,162-07-8267,113771,6478 7275 9830 5685,Austin,78617,346-200-4797
5924,0,Rosie,Tippins,Never Married,Black,4/30/1958,216-30-2015,60482.1,3108 9499 2445 4379,Austin,78711,323-462-9109
5925,0,Adam,Donaldson,Divorced,White,10/1/1966,271-83-8793,46400.6,4546 5410 3276 7679,Austin,78713,253-389-2521
5928,0,Ethan,Matthews,Never Married,Black,6/2/1974,417-79-5298,68517.2,1828 2212 6397 9362,Austin,78711,707-262-1663
5929,0,Sarah,Braithwaite,Married,White,1/9/1950,281-72-9912,49866.8,9432 4840 2389 3080,Austin,78710,843-289-3996
5930,0,Breony,Morrison,Never Married,White,7/30/1976,073-87-5815,52734.9,0115 1997 1879 1069,Austin,73344,805-759-2122
5931,0,Mitchell,Rundle,Married,Hispanic,7/24/1954,686-64-9928,66742.6,9497 8906 1835 6348,Austin,78703,636-176-4280
5932,0,Nathan,Grubb,Married,White,3/26/1963,144-53-7727,90433.4,1838 6726 7101 4695,Austin,78652,651-044-8795
5935,0,Tyler,Thorpe,Married,White,9/24/1958,541-70-2789,63185.5,8121 4794 7334 4267,Austin,78709,605-829-0926
5936,0,Kai,White,Married,Others,3/4/1976,104-95-3738,71192.3,7515 3790 5604 9956,Austin,78705,952-623-7066
5937,0,Pino,Mason,Married,Black,8/25/1952,039-69-2764,58935.1,4213 7882 0189 1517,Austin,78660,901-994-5226
5938,0,Chloe,Alderson,Never Married,Others,5/17/1977,019-79-5701,31613.6,7684 0091 5251 2945,Austin,78715,917-744-0423
5939,0,Hannah,Musovic,Never Married,Hispanic,12/19/1984,175-30-4364,31381.3,0199 7505 0501 2594,Austin,78715,641-971-1660
5941,0,Iain,Lowe,Married,Hispanic,10/6/1995,405-73-8210,218817.3,1603 0043 6470 4697,Austin,73344,612-123-4045
5942,0,Jaimee,Blake,Married,White,7/23/1961,044-62-9668,93184.9,2566 5767 9207 5636,Austin,78710,669-863-9043
5943,0,Mhary,De bono,Married,Black,2/1/1971,168-04-1183,28088.4,6602 8568 3162 3233,Austin,78702,567-501-1790
5944,0,Chloe,Gunawan,Married,White,10/4/1974,638-88-3348,283641.8,2681 7565 7002 4015,Austin,78617,276-900-6102
5946,0,Lukas,Ryan,Never Married,Asian,5/9/1987,560-24-1008,159040.7,8642 0950 1547 8260,Austin,78703,614-262-3962
5947,0,Jed,Stephenson,Married,White,8/23/1962,560-09-4928,123940.4,9688 1366 9864 3040,Austin,78712,951-617-7441
5948,0,Jack,George,Widowed,White,11/11/1980,052-74-3203,75645.3,2988 8360 6527 2801,Austin,78653,920-135-4511
5949,0,Aloysius,Wiseman,Never Married,White,12/8/1970,007-11-3037,300341.9,8155 7918 9653 0244,Austin,78704,201-745-3399
5950,0,Shane,Lowe,Divorced,Hispanic,10/26/1990,559-13-8566,264662.4,9132 0620 9314 6297,Austin,73301,240-023-1547
5951,0,Courtney,Hague,Married,White,5/9/1947,115-78-1002,82654.5,9810 6852 9099 5605,Austin,78703,959-417-7120
5952,0,Joel,Lamborne,Never Married,White,5/30/1983,582-95-2227,88612,5821 3071 2169 3618,Austin,78705,812-644-6671
5953,0,Michael,Willanski,Married,Hispanic,10/4/1986,555-88-3441,136199.9,3560 8437 4124 9827,Austin,78715,518-581-2093
5954,0,Lachlan,Bodman,Married,Others,12/1/1953,457-12-3932,18333.1,0822 9513 4213 9539,Austin,78709,623-533-0730
5955,0,Taalia,Shepherd,Married,White,4/10/1991,101-53-7822,116753.1,2292 5956 6136 8557,Austin,78709,860-649-4794
5956,0,Thomas,Mcmullen,Never Married,Black,2/14/1985,201-74-0846,123242.4,0527 9454 3807 4866,Austin,78653,818-070-0798
5957,0,Dante,Crosswell,Divorced,Hispanic,6/7/1958,330-14-7486,92597.6,1748 6565 4274 3538,Austin,73301,713-083-3245
5958,0,Nikki,Beckwith,Married,Asian,2/24/1947,339-15-1736,30151.9,7372 9989 0099 6189,Austin,78713,909-462-2542
5959,0,Emiily,Zheng,Married,Others,4/26/1992,430-82-5827,20064.1,5615 8289 4672 6361,Austin,73344,857-552-9862
5960,0,Christian,Robson,Married,White,4/2/1948,201-17-1421,49755.4,2411 3326 8865 2512,Austin,73344,346-160-6120
5961,0,Ebony,Thorpe,Never Married,White,2/7/1961,490-49-7616,69516.1,7462 2977 2040 5947,Austin,78712,731-785-8515
5962,0,John,Wilkins,Never Married,White,7/10/1985,110-19-0925,57319.7,2709 9990 5723 0115,Austin,78613,206-980-4089
5963,0,Kyle,Wiseman,Never Married,White,10/15/1966,182-31-1356,28752,0795 8180 4296 6472,Austin,78710,828-875-8253
5964,0,Jake,Lahey,Never Married,Asian,5/5/1968,437-75-4719,80330.7,8636 5142 2662 1502,Austin,78701,424-456-3657
5965,0,Nathan,Grosvenor,Married,Hispanic,12/15/1966,114-88-3712,24749.5,8129 1114 0577 0421,Austin,78715,615-171-2057
5966,0,Lachlan,Lodge,Married,White,3/15/1972,305-24-0590,90764.5,6686 3946 1960 5036,Austin,78701,701-135-3585
5967,0,Julia,Britten,Never Married,Hispanic,10/3/1959,715-73-6886,54631,3709 4780 4581 1772,Austin,78652,409-097-4907
5968,0,Elizabeth,Clarke,Widowed,Hispanic,7/20/1993,354-99-4918,25139.6,9740 9418 1843 8458,Austin,78652,646-893-5702
5969,0,Jaslyn,Stranger,Married,Black,10/4/1988,476-76-0426,25295.4,9767 6342 9961 6018,Austin,78709,575-293-0519
